1#753.6,832.3;753.6,717.6;823.4,657.8;773.5,662.7;718.7,767.5;753.6,857.2;793.5,662.7;778.5,513.2;778.5,518.1;768.5,443.3;808.4,383.5;838.3,443.3;823.4,508.2;733.6,513.2;728.6,458.3;768.5,398.5
2#754.6,832.2;754.6,712.6;824.4,657.7;769.5,662.7;719.7,767.4;754.6,857.1;794.5,662.7;779.5,513.2;779.5,518.2;769.5,443.4;804.4,383.6;839.3,443.4;824.4,508.2;729.7,513.2;729.7,453.4;769.5,398.6
3#755.0,832.7;750.9,732.4;821.8,657.3;767.6,661.5;717.5,765.8;755.0,857.7;792.6,657.3;780.1,515.3;780.1,519.5;771.7,444.3;811.4,408.8;842.7,444.3;826.0,507.0;734.2,515.3;730.0,461.0;761.3,417.2
4#755.5,830.0;735.0,731.7;816.9,658.0;763.7,662.1;718.6,772.6;759.6,862.7;788.2,658.0;776.0,514.7;780.0,518.8;771.9,445.1;827.1,414.4;841.5,441.0;825.1,510.6;730.9,514.7;735.0,457.4;761.6,422.6
5#755.5,833.6;735.1,731.5;816.8,658.0;763.7,662.1;718.8,772.3;759.6,862.2;788.2,658.0;776.0,515.0;780.0,519.1;771.9,445.6;827.0,415.0;841.3,441.5;825.0,511.0;731.0,515.0;747.4,441.5;761.7,423.2
6#755.1,833.4;734.2,733.3;813.4,658.3;759.2,662.4;717.5,770.8;759.2,862.6;788.4,658.3;771.7,512.3;775.9,516.5;767.6,441.4;803.0,410.1;842.6,445.6;821.8,512.3;730.0,512.3;725.9,466.4;742.6,437.3
7#751.3,826.3;731.6,731.6;802.6,640.8;751.3,652.7;723.7,767.1;759.2,861.9;775.0,648.7;771.0,510.6;771.0,510.6;765.1,433.6;838.1,629.0;834.2,447.4;814.4,506.6;727.6,518.5;719.7,479.0;755.2,447.4
8#756.5,852.5;731.2,734.5;798.6,620.7;739.6,637.5;727.0,755.6;752.2,860.9;764.9,624.9;764.9,494.2;764.9,494.2;769.1,418.4;823.9,646.0;832.3,443.7;811.3,490.0;722.7,490.0;727.0,460.5;756.5,439.4
9#810.1,666.3;840.0,563.8;776.0,598.0;716.1,606.5;716.1,730.4;741.8,832.9;746.0,602.2;763.1,474.1;763.1,465.5;771.7,392.9;805.9,388.7;835.8,444.2;805.9,474.1;720.4,469.8;716.1,495.4;793.0,405.7
10#740.2,788.0;701.1,690.3;701.1,569.2;767.6,569.2;818.4,561.3;810.6,666.9;736.3,565.3;759.8,444.1;755.9,436.3;765.6,367.9;716.8,526.2;697.2,498.8;709.0,440.2;814.5,448.0;822.3,549.6;791.0,569.2
11#761.8,747.1;733.6,649.2;721.5,551.0;742.9,553.2;753.9,564.3;777.1,663.1;734.1,549.5;744.3,425.0;741.7,415.4;746.5,347.4;744.0,477.5;740.8,475.6;727.9,420.2;765.5,430.8;773.9,513.9;764.0,522.6
12#783.4,706.2;766.0,608.1;742.0,532.7;718.3,537.1;689.3,567.2;743.5,659.3;731.8,533.6;728.8,405.8;727.5,394.5;727.4,326.9;771.3,428.9;784.4,452.5;746.8,400.2;716.4,413.7;725.6,478.1;737.0,475.9
13#805.0,665.3;798.5,567.0;762.4,514.5;693.6,521.1;624.8,570.2;710.0,655.5;729.6,517.8;713.3,386.7;713.3,373.6;708.3,306.4;798.5,380.2;828.0,429.3;765.7,380.2;667.4,396.5;677.2,442.4;710.0,429.3
14#803.1,669.2;796.2,576.7;758.5,501.3;686.6,515.0;580.4,508.2;686.6,587.0;720.9,508.2;700.3,371.1;693.5,357.4;671.2,294.1;806.5,371.1;833.9,402.0;755.1,360.9;642.1,378.0;645.5,436.2;672.9,422.5
15#808.5,677.4;788.1,585.6;743.9,490.4;682.7,497.2;560.3,449.6;665.7,531.2;713.3,493.8;679.3,357.8;675.9,340.8;653.8,291.5;777.9,327.2;828.9,361.2;740.5,344.2;621.5,371.4;631.7,456.4;655.5,527.8
16#811.0,675.8;781.4,594.5;733.4,483.7;670.6,483.7;659.5,468.9;637.3,502.1;700.2,483.7;666.9,343.2;663.2,343.2;635.5,274.9;746.3,282.3;803.6,324.8;714.9,335.9;618.9,350.6;570.8,413.5;629.9,457.8
17#811.2,676.2;777.9,591.1;733.5,483.7;670.5,483.7;659.4,468.9;637.2,502.2;700.1,483.7;666.8,342.9;663.1,342.9;635.3,274.4;739.0,281.8;803.8,324.4;715.0,335.5;618.7,354.1;570.5,413.3;629.8,457.7
18#792.3,681.6;768.3,587.3;716.5,483.8;650.0,483.8;564.9,402.5;631.5,461.6;683.2,483.8;653.7,343.3;650.0,343.3;624.1,269.4;705.4,236.1;760.9,284.2;701.7,332.2;605.6,350.7;579.7,310.1;609.3,265.7
19#766.4,676.0;755.5,573.8;704.3,486.1;638.6,493.4;704.3,504.4;664.2,544.5;671.5,486.1;642.3,343.7;642.3,343.7;620.3,270.6;673.3,221.3;715.3,263.3;686.1,329.0;587.5,347.3;572.9,299.8;602.1,234.1
20#743.4,659.3;735.8,554.0;687.0,490.1;623.0,505.1;653.1,542.7;660.6,576.5;653.1,493.8;626.8,347.2;626.8,351.0;619.3,275.8;655.0,221.2;694.5,275.8;671.9,343.4;581.7,354.7;574.2,302.1;594.8,228.8
21#726.4,640.6;722.5,534.5;673.8,496.0;610.9,510.0;639.1,547.5;660.6,594.3;640.9,499.7;623.1,354.2;623.1,355.2;622.1,280.2;655.4,241.1;690.6,297.9;667.1,355.1;578.1,357.1;569.6,306.4;596.7,237.9
