1#NULL
2#NULL
3#NULL
4#602.5,728.7;606.8,634.9;623.8,664.7;555.7,686.0;564.2,818.2;630.2,880.0;589.7,669.0;534.3,498.5;534.3,490.0;504.5,409.0;545.0,351.5;589.7,413.3;589.7,481.5;478.9,515.6;478.9,502.8;487.5,434.6
5#598.3,735.7;590.0,681.8;594.1,640.4;523.6,656.9;536.1,785.5;616.9,882.9;561.0,644.5;523.6,482.8;519.5,470.4;490.5,391.6;550.6,360.5;590.0,416.4;581.7,466.2;465.6,491.1;494.6,516.0;507.0,482.8
6#593.4,736.3;557.7,657.0;565.6,621.3;502.2,629.3;494.3,736.3;573.6,819.6;533.9,625.3;498.2,454.8;494.3,446.9;470.5,367.6;547.8,361.6;589.4,423.1;561.7,442.9;442.7,466.7;462.5,518.2;498.2,470.7
7#589.6,737.5;543.9,642.4;551.6,596.7;483.1,611.9;456.4,680.4;532.5,767.9;517.3,608.1;475.5,433.1;471.7,421.7;450.7,362.7;549.7,370.3;597.2,410.3;532.5,414.1;410.8,452.1;426.0,513.0;464.1,478.8
8#587.8,740.4;526.1,638.7;533.4,569.7;468.0,584.2;402.7,609.6;489.8,707.7;500.7,580.6;449.9,417.2;442.6,399.1;422.6,335.5;551.5,351.8;602.4,380.9;522.5,395.4;384.5,431.7;380.9,489.8;409.9,471.7
9#588.7,738.7;529.9,642.1;517.3,562.3;454.3,566.5;361.9,549.8;445.9,646.3;483.7,562.3;429.1,390.2;424.9,381.8;393.4,299.9;550.9,335.6;576.1,352.4;496.3,369.2;361.9,407.0;315.7,449.0;374.5,440.6
10#584.6,739.0;531.2,641.1;491.2,534.4;420.0,538.8;344.3,489.9;406.6,587.7;455.6,534.4;406.6,369.7;406.6,365.3;377.7,287.4;546.8,296.3;553.5,311.9;473.4,351.9;348.8,378.6;273.2,387.5;348.8,343.0
11#567.0,730.6;518.7,623.2;459.6,510.5;389.8,532.0;502.6,601.8;529.4,687.7;427.4,521.2;384.5,354.8;379.1,354.8;357.6,263.5;427.4,247.4;502.6,279.6;438.2,338.7;325.4,365.5;244.9,344.0;303.9,290.4
12#539.9,716.2;492.2,615.0;438.6,507.8;355.2,519.7;468.4,597.1;504.1,644.8;396.9,513.8;355.2,335.1;355.2,335.1;337.4,251.7;379.1,198.1;444.6,251.7;414.8,323.2;301.7,347.0;242.1,305.3;265.9,239.8
13#500.4,687.5;453.0,571.6;405.5,497.7;331.7,508.3;395.0,561.0;489.9,661.2;368.6,503.0;337.0,329.1;337.0,323.8;321.2,239.4;363.4,181.5;400.3,239.4;395.0,318.5;273.7,339.6;236.8,292.2;242.1,218.4
14#448.2,654.6;424.9,547.4;373.6,491.4;299.0,505.4;341.0,552.0;383.0,570.7;336.3,491.4;317.7,328.3;317.7,318.9;308.4,244.3;350.3,188.4;373.6,253.7;373.6,318.9;261.8,332.9;224.5,291.0;247.8,230.4
15#423.5,655.4;406.2,547.0;352.1,503.6;269.8,517.5;293.8,536.3;334.9,571.1;311.3,506.3;297.8,340.1;297.8,329.9;291.4,254.7;351.4,213.8;367.3,279.8;353.5,330.6;242.1,343.8;213.6,322.0;241.9,273.5
16#398.8,656.2;387.6,546.6;330.7,515.8;240.6,529.6;246.6,520.5;286.9,571.6;286.3,521.2;277.9,352.0;277.9,340.8;274.4,265.2;352.4,239.2;360.9,305.8;333.4,342.2;222.4,354.7;202.8,352.9;236.0,316.6
17#374.1,657.1;368.9,546.2;309.2,527.9;211.4,541.8;199.3,504.8;238.8,572.0;261.4,536.2;258.0,363.8;258.0,351.8;257.4,275.6;353.5,264.6;354.6,331.9;313.4,353.9;202.7,365.7;191.9,383.9;230.0,359.6
18#349.4,657.9;350.3,545.8;287.8,540.1;182.2,553.9;152.1,489.0;190.8,572.5;236.4,551.1;238.1,375.7;238.1,362.7;240.4,286.1;354.5,290.0;348.2,357.9;293.3,365.5;183.0,376.6;181.1,414.8;224.1,402.7
19#324.7,658.7;331.6,545.4;266.3,552.3;153.0,566.0;104.9,473.3;142.7,572.9;211.4,566.0;218.2,387.5;218.2,373.7;223.4,296.5;355.6,315.4;341.9,384.0;273.2,377.2;163.3,387.5;170.2,445.8;218.2,445.8
20#332.6,714.9;299.8,592.0;234.3,567.5;140.2,583.9;87.0,497.9;115.6,604.3;189.3,575.7;205.7,399.6;209.8,387.4;220.0,303.4;353.0,350.5;340.8,428.3;267.1,403.7;152.5,399.6;181.1,457.0;107.4,604.3
21#319.1,726.1;279.8,620.1;217.0,569.1;111.0,580.9;248.4,631.9;103.2,635.9;162.1,573.0;193.5,404.2;193.5,396.4;203.3,315.9;350.5,388.5;323.0,431.7;252.4,404.2;134.6,408.2;142.4,474.9;193.5,459.2
22#300.4,729.1;269.0,615.4;194.5,576.2;96.5,595.8;65.2,556.6;104.4,674.2;143.6,584.1;186.7,415.5;186.7,403.7;196.5,331.2;351.3,427.3;320.0,462.5;249.4,419.4;124.0,411.6;131.8,478.2;174.9,446.9
23#266.8,716.2;270.3,598.9;185.0,581.2;99.8,588.3;71.4,577.6;117.5,709.1;142.4,584.7;185.0,428.4;188.6,407.1;204.6,344.9;355.6,460.4;312.9,485.2;245.4,432.0;128.2,424.8;124.6,488.8;177.9,492.3
24#244.7,685.8;282.8,585.3;199.6,585.3;99.1,592.2;85.2,613.0;119.9,741.3;144.1,595.7;192.7,436.2;196.1,415.4;215.2,354.8;355.6,488.2;307.1,509.0;248.1,443.2;137.2,425.8;151.1,498.6;216.9,512.5
25#239.8,655.9;305.1,563.6;209.0,602.1;128.2,617.5;105.2,652.1;124.4,779.0;162.8,602.1;209.0,444.4;212.8,425.2;237.8,369.4;359.0,521.3;305.1,532.9;266.7,455.9;151.3,429.0;143.6,482.9;193.6,513.6
26#247.3,649.1;304.1,574.8;208.0,592.3;129.4,592.3;129.4,697.1;133.8,810.7;173.1,592.3;229.9,452.6;234.2,439.5;271.3,363.0;369.6,548.6;308.5,553.0;282.3,470.0;177.4,430.7;138.1,487.5;194.9,544.3
27#276.2,622.9;303.0,547.0;231.5,613.9;155.6,596.1;146.7,716.6;133.3,832.7;195.8,605.0;258.3,457.7;262.8,444.3;291.8,379.5;387.8,578.2;325.3,564.8;307.4,484.5;204.7,430.9;151.1,506.8;262.8,582.7
28#310.2,652.1;339.2,555.2;261.7,608.5;179.4,594.0;164.9,719.9;131.0,836.1;223.0,603.7;276.3,448.7;261.7,429.4;307.7,354.3;407.0,608.5;358.6,564.9;319.8,472.9;223.0,419.7;191.5,364.0;278.7,354.3
29#319.0,691.7;388.6,580.4;277.3,608.2;193.9,594.3;175.3,714.8;152.1,835.4;240.2,603.6;300.5,441.3;300.5,436.6;321.4,350.9;416.4,589.7;402.5,547.9;356.1,469.1;244.9,418.1;219.4,360.1;200.8,350.9
30#328.5,708.2;390.0,604.3;286.0,594.9;215.1,594.9;205.7,708.2;172.6,831.1;252.9,599.6;319.1,434.2;314.4,429.5;342.7,344.4;441.9,557.1;451.4,524.0;375.8,462.6;262.4,410.6;236.4,337.4;217.5,327.9
31#337.8,735.0;389.1,621.1;303.7,598.3;235.4,592.7;235.4,689.4;195.5,803.3;269.5,592.7;337.8,421.9;332.2,421.9;360.6,336.5;446.0,467.4;485.9,490.2;400.5,450.3;280.9,399.1;263.8,325.1;275.2,251.1
32#341.7,760.5;391.4,646.2;341.7,581.6;267.2,571.7;252.3,661.1;237.4,775.4;302.0,576.6;356.6,417.6;356.6,412.7;366.5,328.2;475.9,407.7;515.6,447.5;421.2,437.5;292.0,392.8;252.3,333.2;294.5,266.1
33#342.7,786.3;398.9,668.7;373.3,581.8;296.7,566.5;266.0,632.9;276.2,735.2;332.4,576.7;368.2,402.9;363.1,397.8;378.4,316.0;480.7,362.0;526.7,408.0;434.7,408.0;306.9,392.7;250.7,356.9;296.7,295.6
34#358.3,792.0;390.4,684.9;395.7,567.0;320.8,551.0;277.9,599.2;315.4,695.6;358.3,556.3;369.0,390.3;369.0,390.3;369.0,304.6;481.4,320.7;524.3,368.9;433.2,395.7;310.1,384.9;267.2,374.2;310.1,315.3
35#383.2,787.3;410.4,684.0;410.4,548.0;345.1,548.0;296.1,553.4;356.0,662.2;377.7,548.0;383.2,384.8;383.2,384.8;372.3,297.8;481.1,281.4;513.7,335.8;437.6,379.4;323.3,390.2;290.7,433.8;301.6,352.2
36#403.6,752.4;433.6,647.1;423.6,541.9;343.4,541.9;373.5,632.1;383.5,632.1;383.5,541.9;388.5,386.5;388.5,381.5;378.5,296.3;476.2,263.7;498.8,296.3;448.7,376.5;328.4,391.5;318.4,461.7;308.3,386.5
37#431.1,706.9;457.4,614.8;431.1,540.3;352.2,540.3;352.2,601.7;400.4,632.4;391.7,540.3;400.4,386.9;396.0,378.2;387.3,299.3;468.4,275.2;494.7,283.9;461.8,378.2;334.7,391.3;312.8,474.6;361.0,457.0
38#455.5,658.7;481.3,581.2;437.1,533.3;367.0,540.7;356.0,603.4;415.0,632.9;403.9,537.0;403.9,385.8;403.9,378.4;396.5,301.0;407.6,433.7;451.8,441.1;462.9,378.4;341.2,393.2;319.1,496.4;396.5,437.4
39#472.1,622.1;478.7,519.6;462.2,542.8;386.2,549.4;366.4,608.9;432.5,651.8;419.3,542.8;409.3,390.8;406.0,377.5;397.8,306.5;409.3,427.1;503.5,306.5;468.8,390.8;339.9,394.1;316.8,473.4;392.8,450.2
40#492.0,635.6;457.1,597.2;460.6,524.0;383.9,524.0;411.8,597.2;443.1,673.9;422.2,524.0;411.8,391.5;411.8,381.1;410.0,302.6;500.7,295.6;519.8,356.7;474.5,384.6;345.5,398.5;328.1,482.2;352.5,468.2
41#498.1,628.3;437.1,621.2;465.8,513.6;397.7,524.3;412.0,610.4;440.7,682.1;422.8,517.2;412.0,395.2;412.0,380.9;412.0,305.6;516.0,316.3;526.8,373.7;473.0,388.1;351.1,402.4;333.1,481.3;326.0,517.2
42#509.1,655.1;505.7,552.1;461.1,517.8;392.4,524.7;409.5,593.3;437.0,672.3;426.7,517.8;413.0,397.6;416.4,383.9;411.3,306.6;522.9,349.5;485.1,435.4;471.4,387.3;354.6,404.5;320.3,490.3;330.6,535.0
