1#NULL
2#NULL
3#NULL
4#NULL
5#NULL
6#NULL
7#NULL
8#763.1,652.5;757.5,599.7;782.5,549.7;743.6,549.7;685.3,544.2;732.5,619.2;763.1,549.7;749.2,449.7;749.2,441.4;735.3,385.9;771.4,405.3;807.5,408.1;785.3,441.4;715.8,455.3;696.4,474.7;713.1,444.2
9#752.7,661.7;747.3,593.7;760.9,536.6;717.4,533.9;657.5,509.5;687.5,580.1;739.1,536.6;731.0,441.5;728.2,433.3;710.6,380.3;750.0,463.2;766.3,457.8;763.6,433.3;695.6,446.9;671.1,468.7;690.2,463.2
10#748.7,673.1;737.6,595.5;737.6,534.5;696.1,529.0;676.7,515.1;660.0,551.1;712.7,531.7;707.2,437.5;704.4,429.2;686.4,377.9;754.3,470.8;770.9,490.2;746.0,426.4;668.4,443.0;637.9,484.6;657.3,540.0
11#728.8,661.2;716.1,585.9;717.6,532.7;677.5,527.9;654.6,514.2;639.3,554.0;693.9,530.3;689.5,439.4;687.2,431.1;672.3,380.5;732.7,472.7;750.2,489.9;727.0,429.3;651.7,444.0;624.6,484.1;643.6,533.5
12#708.8,649.2;694.6,576.3;697.6,531.0;658.8,526.7;632.4,513.3;618.6,556.9;675.2,528.8;671.8,441.2;670.0,433.0;658.2,383.2;711.0,474.5;729.6,489.6;708.0,432.2;635.1,445.1;611.4,483.5;629.9,527.0
13#688.9,637.3;673.0,566.7;677.6,529.2;640.2,525.6;610.3,512.4;597.9,559.8;656.4,527.4;654.1,443.1;652.8,435.0;644.1,385.8;689.4,476.4;708.9,489.3;689.0,435.0;618.4,446.1;598.1,483.0;616.2,520.5
14#669.0,625.3;651.5,557.1;657.6,527.5;621.5,524.4;588.2,511.5;577.2,562.7;637.7,525.9;636.4,445.0;635.6,436.9;630.0,388.4;667.7,478.2;688.2,489.0;670.0,437.9;601.8,447.1;584.8,482.4;602.5,514.0
15#649.0,613.4;630.0,547.4;637.6,525.7;602.9,523.3;566.0,510.6;556.4,565.7;618.9,524.5;618.6,446.8;618.5,438.8;615.9,391.1;646.1,480.1;667.6,488.7;651.1,440.8;585.1,448.2;571.6,481.9;588.9,507.6
16#629.1,601.4;608.5,537.8;617.6,524.0;584.2,522.1;543.9,509.7;535.7,568.6;600.2,523.0;600.9,448.7;601.3,440.7;601.8,393.7;624.4,481.9;646.9,488.4;632.1,443.7;568.5,449.2;558.3,481.3;575.2,501.1
17#609.2,589.5;586.9,528.2;597.6,522.2;565.6,521.0;521.8,508.8;515.0,571.5;581.4,521.6;583.2,450.6;584.1,442.7;587.7,396.3;602.8,483.8;626.2,488.1;613.1,446.5;551.8,450.2;545.0,480.8;561.5,494.6
18#589.2,577.5;565.4,518.6;577.6,520.5;546.9,519.8;499.6,507.9;494.3,574.4;562.7,520.1;565.5,452.4;566.9,444.6;573.6,399.0;581.1,485.6;605.6,487.8;594.1,449.4;535.2,451.3;531.8,480.2;547.8,488.1
19#569.3,565.6;543.9,509.0;557.6,518.7;528.3,518.7;477.5,507.0;473.6,577.3;543.9,518.7;547.8,454.3;549.7,446.5;559.5,401.6;559.5,487.5;584.9,487.5;575.1,452.3;518.5,452.3;518.5,479.7;534.1,481.6
20#584.9,602.9;616.1,540.4;555.6,524.7;520.4,518.9;459.9,516.9;467.7,589.2;539.9,524.7;541.9,456.4;541.9,446.6;545.8,401.7;625.9,442.7;620.0,474.0;579.0,458.3;504.8,452.5;502.8,485.7;528.2,485.7
21#581.0,622.5;611.1,550.4;553.0,578.4;503.0,578.4;452.9,534.4;468.9,608.4;529.0,578.4;533.0,458.3;533.0,448.3;536.0,409.2;623.1,464.3;609.1,490.3;571.0,458.3;491.0,450.3;493.0,492.3;525.0,492.3
22#584.6,621.9;605.6,551.8;544.8,575.1;498.1,584.5;446.7,554.1;470.1,628.9;516.8,572.8;528.5,456.0;530.8,446.7;539.0,396.4;624.3,477.0;598.6,502.7;565.9,463.0;488.8,444.3;488.8,484.0;523.8,493.4
23#571.8,615.6;599.8,550.4;539.2,566.7;483.3,566.7;450.6,573.7;471.6,648.3;511.2,566.7;527.5,454.9;529.9,447.9;545.0,397.8;627.7,494.5;595.1,510.8;564.8,464.2;490.2,445.5;483.3,485.1;511.2,482.8
24#551.8,602.2;574.8,535.6;533.8,561.2;482.6,556.1;459.6,594.5;474.9,666.2;505.7,558.6;531.3,456.2;536.4,451.1;556.9,399.9;631.1,512.5;592.7,517.7;569.7,469.0;498.0,446.0;495.4,481.8;521.0,489.5
25#557.4,592.2;575.3,532.5;539.5,553.4;482.8,553.4;470.8,607.1;476.8,684.7;512.6,553.4;545.4,451.9;548.4,451.9;569.3,404.2;635.0,526.6;593.2,523.6;578.3,472.8;515.6,437.0;500.7,392.3;554.4,383.3
26#560.9,571.9;588.4,519.9;539.5,553.6;496.7,553.6;487.5,623.9;475.3,697.2;518.1,553.6;554.8,455.7;560.9,452.7;588.4,403.8;634.2,544.4;600.6,529.1;588.4,474.1;524.2,443.5;505.8,486.3;548.6,504.6
27#580.4,584.5;609.6,531.8;557.0,561.1;510.2,561.1;492.7,628.3;472.2,707.3;533.6,561.1;568.7,464.6;574.5,452.9;593.5,416.3;650.6,561.1;618.4,528.9;597.9,476.3;539.5,447.0;548.2,490.9;592.1,526.0
28#584.2,609.9;634.5,550.1;565.3,565.8;515.0,565.8;499.2,628.8;483.5,710.6;540.1,562.7;574.7,462.0;577.9,455.7;604.6,403.8;669.1,572.1;644.0,531.2;609.4,477.7;540.1,452.6;533.8,493.5;549.6,518.6
29#584.6,630.1;644.0,567.6;575.7,564.7;525.1,561.7;513.3,624.1;498.4,710.3;546.0,564.7;587.6,466.6;590.5,457.7;612.8,411.6;694.6,564.7;655.9,526.0;620.3,478.5;551.9,451.7;551.9,508.2;602.4,555.8
30#593.7,645.3;644.8,577.2;576.7,554.5;531.3,554.5;525.7,625.4;520.0,710.5;554.0,557.3;596.6,463.8;596.6,458.1;616.4,404.2;727.0,531.8;670.3,523.3;630.6,477.9;562.5,449.6;576.7,495.0;599.4,489.3
31#601.1,662.3;641.0,591.2;592.6,559.9;544.2,559.9;530.0,619.7;538.5,702.2;567.0,559.9;604.0,460.3;604.0,457.4;621.0,403.4;737.7,483.1;692.2,511.5;643.8,474.5;569.8,440.4;541.4,403.4;551.3,387.7
32#603.8,687.0;642.1,607.3;607.0,569.1;556.0,565.9;530.5,613.7;559.2,696.6;581.5,569.1;610.2,460.7;610.2,457.5;623.0,406.5;721.8,438.4;715.4,476.6;651.7,470.3;568.8,447.9;536.9,419.3;562.4,377.8
33#605.4,698.3;639.7,617.3;621.0,570.5;564.9,570.5;527.5,598.6;571.2,667.1;593.0,570.5;611.7,461.4;611.7,455.2;624.1,402.2;702.1,399.1;714.5,442.7;652.2,461.4;574.3,452.0;540.0,433.3;568.0,392.8
