1#NULL
2#NULL
3#NULL
4#NULL
5#NULL
6#NULL
7#NULL
8#NULL
9#NULL
10#NULL
11#NULL
12#NULL
13#NULL
14#NULL
15#NULL
16#NULL
17#NULL
18#NULL
19#NULL
20#NULL
21#NULL
22#NULL
23#NULL
24#NULL
25#NULL
26#287.6,541.5;287.6,458.0;236.0,445.7;189.4,450.6;155.0,455.5;182.0,531.6;209.0,445.7;236.0,352.4;238.5,345.1;247.1,294.7;344.1,377.0;322.0,394.2;275.3,354.9;199.2,352.4;204.1,386.8;233.6,386.8
27#265.2,506.9;290.0,442.3;240.3,449.8;180.8,447.3;155.9,462.2;178.3,546.6;208.1,449.8;237.9,348.0;240.3,338.1;254.0,287.2;337.2,385.2;309.9,397.7;275.1,353.0;200.6,343.0;218.0,375.3;257.7,387.7
28#263.4,485.3;296.1,419.9;240.7,452.6;187.8,450.1;162.7,477.8;177.8,560.8;213.0,452.6;243.2,344.3;248.3,331.8;267.1,290.2;336.4,397.2;308.7,402.2;278.5,354.4;205.5,334.3;190.4,367.0;250.8,384.6
29#266.2,466.1;289.8,424.7;242.6,445.4;195.3,436.5;171.6,492.7;177.6,572.5;218.9,439.5;251.4,339.0;254.4,330.1;286.9,279.9;340.1,404.0;304.6,409.9;286.9,353.8;216.0,324.2;189.4,342.0;210.1,368.6
30#277.8,471.7;308.0,421.9;253.2,443.5;201.6,433.1;181.4,496.1;182.0,578.3;228.5,438.4;260.2,332.5;262.2,325.4;293.8,274.2;330.4,427.0;320.1,409.8;295.0,347.9;225.4,314.8;200.5,313.9;212.0,329.4
31#289.5,477.4;326.3,419.0;263.8,441.5;208.0,429.6;191.1,499.6;186.5,584.0;238.1,437.4;268.9,325.9;269.9,320.8;300.8,268.4;320.8,450.0;335.6,409.7;303.0,342.0;234.9,305.5;211.5,285.8;214.0,290.2
32#301.1,483.0;344.5,416.2;274.4,439.6;214.3,426.2;200.9,503.0;190.9,589.8;247.7,436.3;277.7,319.4;277.7,316.1;307.7,262.7;311.1,473.0;351.1,409.6;311.1,336.1;244.3,296.1;222.6,257.7;215.9,251.0
33#300.8,501.8;331.5,426.8;280.3,430.2;229.2,430.2;215.6,495.0;201.9,583.6;256.5,430.2;283.7,317.8;283.7,317.8;311.0,259.8;375.8,416.6;372.4,389.3;317.8,334.8;249.7,297.3;239.4,242.8;258.2,224.1
34#300.1,516.3;327.6,445.6;292.2,418.1;237.2,418.1;225.4,488.8;213.7,579.2;264.7,418.1;292.2,315.9;296.2,315.9;315.8,260.9;374.8,374.8;382.6,367.0;327.6,331.6;260.8,300.2;249.0,245.2;256.9,198.0
35#302.2,535.6;324.1,463.7;305.3,432.4;252.2,429.3;230.3,485.6;230.3,569.9;277.2,432.4;299.1,313.7;299.1,310.6;314.7,257.4;380.3,326.2;405.3,360.6;330.3,326.2;264.7,291.8;236.6,251.2;253.8,234.0
36#297.6,552.0;316.6,476.0;316.6,434.9;262.8,425.4;231.2,463.4;247.0,548.8;288.1,431.7;303.9,311.5;303.9,305.2;313.4,254.5;386.2,298.8;411.5,333.6;341.9,321.0;266.0,302.0;231.2,276.7;258.0,237.1
